name,smiles,Tox-score,SAscore
4-AcO-DALT,CC(=O)OC1=CC=CC2=C1C(=CN2)CCN(CC=C)CC=C,0.5324519106091594,0.1809565566285806
4-AcO-DET,CCN(CC)CCC1=CNC2=C1C(=CC=C2)OC(=O)C,0.44792664920390296,0.2663685742303785
4-AcO-DiPT,CC(C)N(CCC1=CNC2=C1C(=CC=C2)OC(=O)C)C(C)C,0.4185644048458278,0.225146466482432
4-AcO-DMT,CC(=O)OC1=CC=CC2=C1C(=CN2)CCN(C)C,0.5503151765845045,0.2767736026342771
4-AcO-DPT,CCCN(CCC)CCC1=CNC2=C1C(=CC=C2)OC(=O)C,0.4911370418937773,0.2457182415146853
4-AcO-EiPT,CCN(CCC1=CNC2=C1C(=CC=C2)OC(=O)C)C(C)C,0.4215645871956719,0.2349374599509741
4-AcO-EPT,CCCN(CC)CCC1=CNC2=C1C(=CC=C2)OC(=O)C,0.45017542609724054,0.25032188830704827
4-AcO-MET,CCN(C)CCC1=CNC2=C1C(=CC=C2)OC(=O)C,0.46663793666445896,0.2538253770480185
4-AcO-MiPT,CC(C)N(C)CCC1=CNC2=C1C(=CC=C2)OC(=O)C,0.44640543129130794,0.24290957962866316
4-BA,CC(CC1=CC=C(C=C1)Br)N,0.49740681391018093,0.3317273545275825
4-BEC,CCNC(C)C(=O)C1=CC=C(C=C1)Br,0.4154215844494185,0.2500991532745233
4-BMC,CC(C(=O)C1=CC=C(C=C1)Br)NC,0.5382452637210353,0.26039179564772386
4-Bromoamphetamine,CC(CC1=CC=C(C=C1)Br)N,0.49740681391018093,0.3317273545275825
4-Bromoethcathinone,CCNC(C)C(=O)C1=CC=C(C=C1)Br,0.4154215844494185,0.2500991532745233
4-Bromomethcathinone,CC(C(=O)C1=CC=C(C=C1)Br)NC,0.5382452637210353,0.26039179564772386
4-CBC,CCCCNC(C)C(=O)C1=CC=C(C=C1)Cl,0.36306229039206056,0.28138544252909103
4-CDMC,CC(C(=O)C1=CC=C(C=C1)Cl)N(C)C,0.5445263691257913,0.2737932571332057
4-CEC,CCNC(C)C(=O)C1=CC=C(C=C1)Cl,0.41762716835241137,0.2757771411268109
4-Chloroamphetamine,CC(CC1=CC=C(C=C1)Cl)N,0.45497864536121024,0.37544495594560323
4-Chlorobutylcathinone,CCCCNC(C)C(=O)C1=CC=C(C=C1)Cl,0.36306229039206056,0.28138544252909103
